QUERY_ID,QUERY_TEXT,BEST_MATCH_SCORE,MATCHED_VERIFIED_QUERY,MATCH_STATUS
9120,職業別の顧客数を教えて,0.352941,学歴別の平均取引額を教えてください,SIMILAR
9121,パーティクルフィルタでの非線形フィルタリングの？,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9122,決済方法別のエイジ分布を検証したい,0.352941,延滞ユーザーの年齢分布を把握したい,SIMILAR
9123,男性に人気の商品カテゴリの？,0.192308,Food & Drink購入者が次に買うカテゴリは？,NO_MATCH
9124,どのようなマーケティングイニシアチブがもっとも効果的でしたか？,0.096774,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9125,2月の節分やバレンタイン関連の支出に関して？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9126,大学院卒で遅延しているユーザの所得層に関して？,0.142857,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9127,意図しない結果への対応策の？,0.214286,売上が少ない地域の特徴は？,SIMILAR
9128,デバイス別の会員数を表現してください,0.333333,学歴別の平均取引額を教えてください,SIMILAR
9129,部分依存プロット（PDP）で特徴量の影響をビジュアル化したい,0.133333,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9130,独身者の消費力に関する？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9131,学歴別のカスタマー数を出して,0.294118,学歴別の平均取引額を教えてください,SIMILAR
9132,独身者の主な職業に関して？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9133,Food & Drinkでクレジットカード決済が多数の理由に関して？,0.411765,Food & Drink購入者が次に買うカテゴリは？,SIMILAR
9134,低価格商品と高価格商品の買い物層の違いの？,0.142857,売上が少ない地域の特徴は？,NO_MATCH
9135,未払いの連鎖反応の検討結果について,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9136,エンジニアで東京都在住の顧客の延滞率に関して？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9137,Quantityが1の取引がもっとも多いカテゴリは？,0.230769,Food & Drink購入者が次に買うカテゴリは？,SIMILAR
9138,未払いと年間所得減少の関連性を推測できますか？,0.206897,一番取引が多いユーザは誰で、どのような取引をしていますか？,SIMILAR
9139,大卒の平均購入額に関して？,0.294118,学歴別の平均取引額を教えてください,SIMILAR
9140,リピート購入率が高額な商品カテゴリに関して何か？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9141,口コミ効果が多数の商品の特徴は？,0.375000,売上が少ない地域の特徴は？,SIMILAR
9142,未払いと信用情報の関係の解析結果は,0.222222,Food & Drinkカテゴリの売上推移の分析結果は,SIMILAR
9143,スマホからの平均購入額に関して？,0.176471,学歴別の平均取引額を教えてください,NO_MATCH
9144,長期顧客が好むカテゴリについて？,0.148148,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9145,少量購入が高い顧客の属性は？,0.285714,売上が少ない地域の特徴は？,SIMILAR
9146,シナリオ検討で最悪・最良ケースを想定したい,0.190476,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9147,Food & Drinkカテゴリで東京都のユーザが占める比率について？,0.485714,Food & Drinkカテゴリの売上推移の分析結果は,SIMILAR
9148,商品カテゴリ別の会員セグメントの違いを把握したい,0.291667,延滞ユーザーの年齢分布を把握したい,SIMILAR
9149,無職の顧客の主な収入源の推測と購買トレンドの関係は？,0.160714,延滞しているユーザーの属性（年齢、収入、職業など）とクレジットカード決済による取引カテゴリーの関係性を分析したい,NO_MATCH
9150,評価数が多い商品と少量の商品の売上の違いは？,0.227273,売上が少ない地域の特徴は？,SIMILAR
9151,模倣学習で専門家の行動から学ぶにについて？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9152,共和分検定での長期的関係性について？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9153,スマホ会員の世帯状況について？,0.148148,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9154,延滞会員ーの年収分布を非延滞ユーザーと比較したい,0.416667,延滞ユーザーの年齢分布を把握したい,SIMILAR
9155,高額トランザクション（1万円以上）の会員数に関する？,0.089286,延滞しているユーザーの属性（年齢、収入、職業など）とクレジットカード決済による取引カテゴリーの関係性を分析したい,NO_MATCH
9156,読書好きの平均的な年間年間収入について？,0.200000,学歴別の平均取引額を教えてください,NO_MATCH
9157,2024年下半期の予測売上の？,0.133333,売上が少ない地域の特徴は？,NO_MATCH
9158,高卒以下の顧客のシェアは？,0.153846,売上が少ない地域の特徴は？,NO_MATCH
9159,合成コントロール法による効果検証に関する？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9160,クレジットカード会員ーのアベレージ年間稼ぎに関して？,0.321429,クレジットカードの延滞がある人とない人の特徴を分析したい,SIMILAR
9161,複数の決済方法を使うカスタマーの特性の？,0.150000,売上が少ない地域の特徴は？,NO_MATCH
9162,Entertainmentでモバイル決済が人気の理由を確認したい,0.187500,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9163,キャンペーン終了後も売れ続ける商品に関して何でしょうか？,0.107143,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9164,地域別のアベレージ年齢を教えて,0.235294,学歴別の平均取引額を教えてください,SIMILAR
9165,ガーデニング愛好家の季節別購買活動は？,0.157895,売上が少ない地域の特徴は？,NO_MATCH
9166,Quantityが3以上のトランザクションをするカスタマーの年齢層は？,0.114286,売上が少ない地域の特徴は？,NO_MATCH
9167,商品比較機能の利用状況の検討をしたい,0.222222,延滞ユーザーの年齢分布を把握したい,SIMILAR
9168,収入と購買カテゴリの相関を教えて,0.185185,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9169,主婦層のアベレージ購入額と全体平均値の差を教えて,0.125000,学歴別の平均取引額を教えてください,NO_MATCH
9170,年収層別の職業分布を見せてください,0.411765,学歴別の平均取引額を教えてください,SIMILAR
9171,滞納者の平均値年間収入に関して？,0.176471,学歴別の平均取引額を教えてください,NO_MATCH
9172,購買カテゴリと収入の相関を調査したい,0.250000,クレジットカードの延滞がある人とない人の特徴を分析したい,SIMILAR
9173,どのカスタマーにどのカテゴリを勧めるべきでしょうか,0.160000,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9174,AUC（Area Under Curve）の解釈の？,0.076923,売上が少ない地域の特徴は？,NO_MATCH
9175,趣味別の居住エリアの傾向について？,0.117647,売上が少ない地域の特徴は？,NO_MATCH
9176,再現可能な検討の実現方法の？,0.142857,売上が少ない地域の特徴は？,NO_MATCH
9177,趣味の多様性と購買活動額の関係に関して？,0.172414,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9178,Breusch-Pagan検定の適用の？,0.100000,売上が少ない地域の特徴は？,NO_MATCH
9179,Quantityが3以上の購買をするカスタマーの年齢層に関して？,0.125000,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9180,記号的AIと統計的AIの統合の試みの？,0.105263,売上が少ない地域の特徴は？,NO_MATCH
9181,Entertainmentカテゴリが最高に売れる季節について？,0.193548,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9182,デバイス別のカテゴリ購入動向を教えてください,0.454545,学歴別の平均取引額を教えてください,SIMILAR
9183,延滞ユーザーーの趣味で最も多いものは何でしょうか？,0.320000,延滞ユーザーの年齢分布を把握したい,SIMILAR
9184,35-49歳の子育て年代のFood & Drink支出は？,0.137931,Food & Drink購入者が次に買うカテゴリは？,NO_MATCH
9185,滞納期間の長さを調査したい,0.352941,延滞ユーザーの年齢分布を把握したい,SIMILAR
9186,Accumulated Local Effects（ALE）プロットでの累積効果ビジュアル化は？,0.125000,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9187,最小権限の原則を徹底するにの？,0.142857,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9188,ガーデニング愛好家の学歴分布に関する？,0.148148,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9189,大学院卒の顧客が好む商品カテゴリに関して何でしょうか？,0.148148,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9190,長期ユーザーが好むカテゴリの？,0.235294,延滞ユーザーの年齢分布を把握したい,SIMILAR
9191,年収層別の購買頻度を見せてください,0.411765,学歴別の平均取引額を教えてください,SIMILAR
9192,趣味と購入カテゴリの相関を検証したい,0.222222,延滞ユーザーの年齢分布を把握したい,SIMILAR
9193,モデルアベレージ化での予測不確実性の定量化は？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9194,棒グラフでのカテゴリ比較について？,0.148148,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9195,お気に入り登録から消費までの期間について？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9196,徳島県在住のユーザの性質を表示して,0.206897,一番取引が多いユーザは誰で、どのような取引をしていますか？,SIMILAR
9197,過去3ヶ月間で取引が急増した顧客の特徴の？,0.238095,売上が少ない地域の特徴は？,SIMILAR
9198,カテゴリ別の平均値取引額の比較をしたい,0.368421,学歴別の平均取引額を教えてください,SIMILAR
9199,既婚者の平均年収について？,0.235294,学歴別の平均取引額を教えてください,SIMILAR
9200,平均購入単価が高め顧客の居住地域の傾向は？,0.285714,売上が少ない地域の特徴は？,SIMILAR
9201,マルチデバイス利用者のカテゴリ選択の傾向は？,0.333333,マルチデバイスユーザーの延滞率は他と比べて低いですか？,SIMILAR
9202,決済手数料が多い取引の特性は？,0.333333,売上が少ない地域の特徴は？,SIMILAR
9203,高齢者の未払い率は小さいでしょうか？,0.172414,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9204,各変数の分散の違いを教えてください,0.529412,学歴別の平均取引額を教えてください,SIMILAR
9205,もっとも取引回数が多いユーザトップ10の特徴は？,0.250000,売上が少ない地域の特徴は？,SIMILAR
9206,音楽好きの決済方法の特徴点について？,0.222222,売上が少ない地域の特徴は？,SIMILAR
9207,趣味別の購買活動頻度を比較したい,0.235294,延滞ユーザーの年齢分布を把握したい,SIMILAR
9208,価格帯別の売上構成比を表現して,0.117647,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9209,給料日後の3日間の取引トレンドを見たい,0.157895,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9210,CQRS 性質で読み書きを分離する利点の？,0.095238,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9211,女性顧客ーに人気の決済方法について何でしょうか,0.130435,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9212,既婚者の趣味の特徴の？,0.307692,売上が少ない地域の特徴は？,SIMILAR
9213,優良利用者の維持率を高める施策について？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9214,A/Bテストの結果を売上に反映させるにの？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9215,Food & Drinkカテゴリの購入者で遅延している人の特徴の？,0.515152,Food & Drinkカテゴリの売上推移の分析結果は,SIMILAR
9216,紹介プログラムの効果を最大化するにについて？,0.090909,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9217,延滞日数が最大に長いカスタマーの属性について？,0.173913,売上が少ない地域の特徴は？,NO_MATCH
9218,ポイント還元率が買い物行動に与える影響に関して？,0.107143,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9219,サイト内検索を使う利用者の購買率は？,0.166667,売上が少ない地域の特徴は？,NO_MATCH
9220,入荷アラートを設定する利用者ーの性質は？,0.150000,売上が少ない地域の特徴は？,NO_MATCH
9221,ボーナス月に高額トランザクションの増加しますか？,0.172414,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9222,趣味と年間収入の相関の調査結果は,0.185185,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9223,教育水準と購買動向の相関に関して？,0.190476,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9224,売れ筋だった商品がどのような特性点を持っていたか,0.241379,一番取引が多いユーザは誰で、どのような取引をしていますか？,SIMILAR
9225,ファネル分析でどこで利用者ーが離脱するかわかりたい,0.120000,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9226,男性がよく購買する時間は？,0.230769,売上が少ない地域の特徴は？,SIMILAR
9227,週末に買い物するカスタマーの特徴に関して？,0.190476,売上が少ない地域の特徴は？,NO_MATCH
9228,売上第一位ののの商品を広告する際の効果に関して？,0.166667,売上が少ない地域の特徴は？,NO_MATCH
9229,製品のリコールが与える影響の検討の？,0.166667,売上が少ない地域の特徴は？,NO_MATCH
9230,打ち切りデータの適切な処理方法の？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9231,性質量エンジニアリングの重要性について？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9232,消費者信頼を高めるためのコミュニケーション施策について？,0.071429,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9233,スマホ中心の会員とPC中心のユーザで延滞率に差はありますか？,0.200000,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9234,動的因果モデリング（DCM）の適用について？,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9235,統計情報の更新タイミングに関して？,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9236,職業別のカスタマー数を教えてくださいください,0.454545,学歴別の平均取引額を教えてください,SIMILAR
9237,滞納顧客ーで所得700万円以上の顧客の特徴について？,0.153846,売上が少ない地域の特徴は？,NO_MATCH
9238,低額取引（1000円未満）中心のユーザの延滞動向は？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9239,地域と職業の相関の分析をしたい,0.294118,延滞ユーザーの年齢分布を把握したい,SIMILAR
9240,価格帯別の売上構成比を把握したい,0.352941,延滞ユーザーの年齢分布を把握したい,SIMILAR
9241,取引数量が多数の取引の商品カテゴリのパターンに関して？,0.148148,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9242,製品ライフサイクル全体での管理に関して？,0.172414,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9243,商品再設計の波及効果を解析するための方法は？,0.136364,売上が少ない地域の特徴は？,NO_MATCH
9244,25-34歳の世代の延滞率のどのくらいでしょうか？,0.222222,マルチデバイスユーザーの延滞率は他と比べて低いですか？,SIMILAR
9245,地域別の年間売上変動を教えてください,0.555556,学歴別の平均取引額を教えてください,SIMILAR
9246,現金決済の曜日動向について？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9247,1人あたりのアベレージ値取引額は？,0.142857,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9248,年収中央値を表示してください,0.294118,学歴別の平均取引額を教えてください,SIMILAR
9249,大卒でクレジットカード決済を使う顧客の平均年収の？,0.214286,クレジットカードの延滞がある人とない人の特徴を分析したい,SIMILAR
9250,今後成長が期待できる地域について？,0.235294,売上が少ない地域の特徴は？,SIMILAR
9251,離脱予防策が必要な顧客について？,0.125000,売上が少ない地域の特徴は？,NO_MATCH
9252,2024年5月の売上が高かった理由を解析したい,0.250000,クレジットカードの延滞がある人とない人の特徴を分析したい,SIMILAR
9253,ニューロモーフィックチップの可能性に関して？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9254,プライバシー予算の設定方法に関する？,0.185185,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9255,利用者ロイヤルティを高める戦略について？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9256,既婚者が多数の地域に関する？,0.285714,売上が少ない地域の特徴は？,SIMILAR
9257,マルチデバイス利用者の消費額は単一デバイス利用者と比べてどうか？,0.375000,マルチデバイスユーザーの延滞率は他と比べて低いですか？,SIMILAR
9258,ペアプロットでの変数間関係の一覧可視化の？,0.107143,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9259,新規顧客獲得が多い月に関して？,0.142857,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9260,販売戦略の成功指標の何なのか？,0.200000,売上が少ない地域の特徴は？,NO_MATCH
9261,クレジットカード顧客の平均年齢の？,0.321429,クレジットカードの延滞がある人とない人の特徴を分析したい,SIMILAR
9262,低価格帯の商品が大きいカテゴリの？,0.230769,Food & Drink購入者が次に買うカテゴリは？,SIMILAR
9263,会員価値を提供することで得られる利益向上の手法は？,0.120000,売上が少ない地域の特徴は？,NO_MATCH
9264,因子解析で潜在的な構造を明らかにしたい,0.210526,延滞ユーザーの年齢分布を把握したい,SIMILAR
9265,ロイヤルカスタマーが多い世代層の？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9266,ルールベースと機械学習のハイブリッド化に関して？,0.125000,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9267,偽陽性率と偽陰性率のバランスに関して適切ですか？,0.222222,マルチデバイスユーザーの延滞率は他と比べて低いですか？,SIMILAR
9268,65歳以上の高齢者が最も買い物する商品カテゴリについて何でしょうか？,0.125000,延滞しているユーザーの属性（年齢、収入、職業など）とクレジットカード決済による取引カテゴリーの関係性を分析したい,NO_MATCH
9269,男性で既婚者の平均購入額を見せてください,0.500000,学歴別の平均取引額を教えてください,SIMILAR
9270,感情検討で会員満足度を測るにについて？,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9271,地方に大量の職業について？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9272,大学院卒の利用者ー数について？,0.117647,学歴別の平均取引額を教えてください,NO_MATCH
9273,現金決済が多い地域についてどこでしょうか,0.206897,一番取引が多いユーザは誰で、どのような取引をしていますか？,SIMILAR
9274,取引額が高い地域トップの5は？,0.333333,売上が少ない地域の特徴は？,SIMILAR
9275,スマホ顧客ーの平均年収は？,0.153846,売上が少ない地域の特徴は？,NO_MATCH
9276,スマホ中心ユーザーが増加しているパターンに関して？,0.200000,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9277,給与日後（25-31日）の消費額は増加しますか？,0.206897,一番取引が多いユーザは誰で、どのような取引をしていますか？,SIMILAR
9278,独身者の購買力について？,0.117647,学歴別の平均取引額を教えてください,NO_MATCH
9279,成長ポテンシャルが高額な顧客セグメントを知りたい,0.142857,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9280,ガントチャートでの時間軸スケジュール表現の？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9281,高齢者の居住エリアの特徴に関して？,0.235294,売上が少ない地域の特徴は？,SIMILAR
9282,ガーデニング好きのカスタマーのエイジ分布について？,0.120000,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9283,どの顧客層をターゲットすべきですか,0.185185,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9284,プッシュ通知の効果を時間帯別に検討したい,0.200000,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9285,最高に一般的な購買順序について？,0.125000,売上が少ない地域の特徴は？,NO_MATCH
9286,顧客フィードバックを基にした改善策に関して？,0.107143,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9287,大学院卒のカスタマー数について？,0.148148,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9288,プレミアム会員のアベレージ的な買い物額は？,0.115385,Food & Drink購入者が次に買うカテゴリは？,NO_MATCH
9289,動的因果モデリング（DCM）の適用の？,0.105263,売上が少ない地域の特徴は？,NO_MATCH
9290,無職の顧客の主な収入源の推測と購買傾向の関係は？,0.166667,売上が少ない地域の特徴は？,NO_MATCH
9291,ETL処理の最適化で調査速度を向上させるにについて？,0.115385,学歴別の平均取引額を教えてください,NO_MATCH
9292,影響力の伝播をモデル化するにに関して？,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9293,低額決済（1000円未満）中心の顧客の滞納動向の？,0.080000,売上が少ない地域の特徴は？,NO_MATCH
9294,月1回以上消費する常連ユーザーの職業分布を知りたい,0.360000,延滞ユーザーの年齢分布を把握したい,SIMILAR
9295,専門学校卒で主婦層の平均年間収入を教えてくださいください,0.428571,学歴別の平均取引額を教えてください,SIMILAR
9296,未払いが多く発生する月は？,0.153846,売上が少ない地域の特徴は？,NO_MATCH
9297,延滞カスタマーと非延滞会員の平均所得の差は？,0.148148,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9298,ドリルダウン機能の追加方法に関して？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9299,既婚者が多数の地域に関して？,0.285714,売上が少ない地域の特徴は？,SIMILAR
9300,女性顧客に人気の決済方法に関して何なのでしょうか？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9301,猛暑日の決済への影響を解析したい,0.250000,クレジットカードの延滞がある人とない人の特徴を分析したい,SIMILAR
9302,コスト考慮学習で誤分類のコストを反映させるにについて？,0.111111,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9303,読書好きで大卒の会員のEntertainment支出に関して？,0.071429,延滞しているユーザーの属性（年齢、収入、職業など）とクレジットカード決済による取引カテゴリーの関係性を分析したい,NO_MATCH
9304,多くのプロモーションを必要としないのはどんな商品でしょうか,0.103448,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9305,5月の母の日前後の支出特徴点の？,0.250000,売上が少ない地域の特徴は？,SIMILAR
9306,Food & Drinkでクレジットカード決済が多くの理由に関する？,0.411765,Food & Drink購入者が次に買うカテゴリは？,SIMILAR
9307,SHAP（SHapley Additive exPlanations）値の計算と解釈に関して？,0.085106,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9308,ヒートマップでの行列データ図示の？,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9309,大量購入するユーザーのエイジ層は？,0.222222,マルチデバイスユーザーの延滞率は他と比べて低いですか？,SIMILAR
9310,タスク間の知識共有の方法の？,0.142857,売上が少ない地域の特徴は？,NO_MATCH
9311,購買活動パターンの変化を捉えることで次のステップは？,0.142857,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9312,年間所得1000万円以上の利用者が好む商品の価格帯は？,0.148148,売上が少ない地域の特徴は？,NO_MATCH
9313,決済方法別の職業分布と比べると,0.176471,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9314,取引1件あたりの平均Quantityに関する？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9315,差分の差分法での施策効果測定の？,0.103448,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9316,Transfer Entropyでの情報流の定量化について？,0.100000,Food & Drink購入者が次に買うカテゴリは？,NO_MATCH
9317,クロスセル機会が高いカスタマーを教えて,0.107143,クレジットカードの延滞がある人とない人の特徴を分析したい,NO_MATCH
9318,東京都と地方都市での売上の違いを教えてくださいください,0.333333,学歴別の平均取引額を教えてください,SIMILAR
9319,低年間所得層の主な買い物カテゴリは？,0.230769,Food & Drink購入者が次に買うカテゴリは？,SIMILAR
9320,近畿圏（大阪・京都・兵庫）の購入特性は？,0.200000,売上が少ない地域の特徴は？,NO_MATCH
9321,利用期間とカテゴリの関係を見せてください,0.300000,学歴別の平均取引額を教えてください,SIMILAR
9322,趣味別の決済方法の動向に関する？,0.125000,売上が少ない地域の特徴は？,NO_MATCH
9323,過疎地域での顧客離反率は都市部より高いなのでしょうか？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9324,ボーナス月（6月、12月）の高額決済の増加率は？,0.125000,延滞しているユーザーの属性（年齢、収入、職業など）とクレジットカード決済による取引カテゴリーの関係性を分析したい,NO_MATCH
9325,PCユーザに人気の趣味は？,0.230769,売上が少ない地域の特徴は？,SIMILAR
9326,世代別の趣味の様式を解析したい,0.294118,延滞ユーザーの年齢分布を把握したい,SIMILAR
9327,欠損データの補完方法と調査結果への影響の？,0.148148,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9328,3月の年度末の購買駆け込みに関してありますか？,0.172414,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9329,PCユーザーの購入頻度に関する？,0.294118,延滞ユーザーの年齢分布を把握したい,SIMILAR
9330,エンジニアとその他の職業で購入する商品カテゴリに違いについてありますか？,0.166667,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9331,モバイル決済、クレジットカード、現金の平均取引額をそれぞれ表示して,0.212121,クレジットカードの延滞がある人とない人の特徴を分析したい,SIMILAR
9332,独身で収入300万円未満のユーザーの延滞リスクは？,0.160000,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9333,ゴールデンウィーク期間の取引傾向について？,0.172414,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
9334,音楽ジャンル別のユーザ特性は？,0.200000,売上が少ない地域の特徴は？,NO_MATCH
9335,エイジ層別のカスタマー数分布を確認したいください,0.291667,学歴別の平均取引額を教えてください,SIMILAR
9336,週次の売上平均と標準偏差に関して？,0.176471,売上が少ない地域の特徴は？,NO_MATCH
9337,現金決済が大量の年齢は？,0.230769,売上が少ない地域の特徴は？,SIMILAR
9338,まとめ買いされやすいカテゴリに関する？,0.148148,Food & Drinkカテゴリの売上推移の分析結果は,NO_MATCH
9339,特定の購買がより多く行われる時間帯について？,0.090909,売上が少ない地域の特徴は？,NO_MATCH
9340,読書好きの平均的な値的な収入は？,0.142857,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9341,アプリ会員ーとウェブ顧客ーの違いは？,0.166667,売上が少ない地域の特徴は？,NO_MATCH
9342,イベント駆動の処理で柔軟性を高めるにに関して？,0.130435,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9343,独身者に人気の趣味に関する？,0.142857,世帯年収と個人年収の違いを考慮した分析は？,NO_MATCH
9344,データポイズニング攻撃の検出方法について？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9345,脆弱性スキャンの自動化の？,0.111111,マルチデバイスユーザーの延滞率は他と比べて低いですか？,NO_MATCH
9346,一度きりのカスタマーが購入したカテゴリは？,0.307692,Food & Drink購入者が次に買うカテゴリは？,SIMILAR
9347,年収300-500万円の層が最高に消費する商品カテゴリについて？,0.156250,Food & Drink購入者が次に買うカテゴリは？,NO_MATCH
9348,最大に総売上が高額なカテゴリに関して？,0.263158,売上が少ない地域の特徴は？,SIMILAR
9349,月別のカテゴリ別売上を可視化して,0.222222,Food & Drinkカテゴリの売上推移の分析結果は,SIMILAR
9350,バレンタインデー前後でEntertainmentカテゴリの売上遷移に関して？,0.263158,Food & Drinkカテゴリの売上推移の分析結果は,SIMILAR
9351,場所別のクレジットカード利用率を教えてください,0.434783,学歴別の平均取引額を教えてください,SIMILAR
9352,年間所得別の平均取引額ランキング上位5に関して？,0.291667,学歴別の平均取引額を教えてください,SIMILAR
9353,リピート率が高め利用者の共通属性に関して？,0.142857,売上が少ない地域の特徴は？,NO_MATCH
9354,大学院卒で延滞している顧客ーの年間稼ぎ層について？,0.200000,延滞ユーザーの年齢分布を把握したい,NO_MATCH
9355,雪の日の取引数について平常時と比べてどうなのか？,0.222222,マルチデバイスユーザーの延滞率は他と比べて低いですか？,SIMILAR
9356,消費者の行動動向を理解し、売上向上につなげる方法について？,0.137931,売上が少ない地域の特徴は？,NO_MATCH
9357,Food & Drinkの細分類（外食、食材など）に関する？,0.433333,Food & Drink購入者が次に買うカテゴリは？,SIMILAR
9358,主婦層の購買活動時間分布から生活様式を推測できますか？,0.137931,一番取引が多いユーザは誰で、どのような取引をしていますか？,NO_MATCH
